exam,subject,year,text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
JAMB,Mathematics,1990,Correct 241.34 (3 x 10-3)2 to 4 significant figures,0.0014,0.001448,0.0022,0.002172,,,
JAMB,Mathematics,1990,"At what rate would a sum of #100.00 deposited for 5
years raise an interest of #7.50?",11/2%,21/2%,15%,25%,,,
JAMB,Mathematics,1990,"Three children shared a basket of mangoes in such a
way that the first child took ¼ of the mangoes and the
second ¾ of the remainder. What fraction of the
mangoes did the third child take?",3/16,7/16,9/16,13/16,,,
JAMB,Mathematics,1990,,,11,27,51,,,
JAMB,Mathematics,1990,"Three brothers in a business deal share the profit at the
end of contract. The first received 1/3 of the profit and
the second 2/3 of the remainder. If the third received
the remaining #12.000.00, how much profit did they
share?","#60,000.00","#54,000.00","#48,000.00","#42,000.00",,,
JAMB,Mathematics,1990,Simplify √ 160r2 + √ (71r4 + √100r3,9r2,12    3r,13r,13r,,,
JAMB,Mathematics,1990,,,,,,,,
JAMB,Mathematics,1990,Simplify 3Log69 + Log612 + Log664 – Log672,5,7776,Log631,(7776)6,,,
JAMB,Mathematics,1990,,,,27,51,,,
JAMB,Mathematics,1990,"If a = 2, b = -2 and c = -1/2,
evaluate (ab2 – bc2) (a2c - abc)",0,–28,–30,–34,,,
JAMB,Mathematics,1990,"Y varies inversely as x2 and X varies directly as Z2. find
the relationship between Y and Z, if C is a constant.",Z2y = C,Y = CZ2,Y = CZ2,Y = C,,,
JAMB,Mathematics,1990,"Find the value of r in terms of p and q in the following
equation
P/2 = (r/(r+q)",r  =  q,"pq2
2 - p2                                 2 - q2",r =     p2q2,"p
2 - pq                               q(2-p)",,,
JAMB,Mathematics,1990,"If f(x - 4) = x2 + 2x + 3, find f(2)",6,11,27,51,,,
JAMB,Mathematics,1990,Factorize 9(x + y)2 – 4(x - y)2,(x + y) (5x + y),(x + y)2,(x + 5y) (5x + y),5(x + y)2,,,
JAMB,Mathematics,1990,"If a2 + b2 = 16 and 2ab = 7 find all the possible values of
(a – b )","3, -3","2, -2","1, -1","3, -1",,,
JAMB,Mathematics,1990,Divide x3 – 2x2 – 5x + 6 by (x - 1),x2 – x –6,x2 – 5x + 6,x2 – 7x + 6,x2 – 5x - 6,,,
JAMB,Mathematics,1990,"If x +  = 4, find the x2 + 1/x",16,14,12,9,,,
JAMB,Mathematics,1990,"What must be added to 4x2 – 4  to make it a perfect
square?",-1/x2,1/x2,1,-1,,,
JAMB,Mathematics,1990,"Find the solution of the equation
x – 8 √x + 15 = 0","3, 5","–3, -5","9, 25","–9, 25",,,
JAMB,Mathematics,1990,"The lengths of the sides of a right-angled triangle are
xcm. (3x-1)cm and (3x + 1)cm. Find x",5,7,8,12,,,
JAMB,Mathematics,1990,"The perimeter of a rectangular lawn is 24m, if the area of
the lawn is 35m2, how wide is the lawn?",5m,7m,12m,14m,,,
JAMB,Mathematics,1990,"A carpainter charges #40.00 per day for himself and
#10.00 per day for his assistant. If a fleet of a cars were
painted for #2,000.00 and the painter worked 10 days
more than his assistant, how much did the assistant
receive?",#32.00,#320.00,,,,,
JAMB,Mathematics,1990,"Simplify           x         +       y      -     x2
(x+y)          (x-y)         (x2  - y2)",x2,"y2
x2  -  y2                       x2 - y2",x,"y
x2 - y2                          x2 - y2",,,
JAMB,Mathematics,1990,"Given that x2 + y2 + z2 = 194, calculate z if x = 7 and√ y = 3",√10,8,12.2,13.4,,,
JAMB,Mathematics,1990,,,,,51,,,
JAMB,Mathematics,1990,"Find the sum of the first 18 terms of the progression 3,
6, 12 ………..",3(217 - 1),3(218 ) - 1 ),3(218 + 1),3(218 - 1),,,
JAMB,Mathematics,1990,"y
x
-1
0
2",,,,,,,
JAMB,Mathematics,1990,At what value of x is the function x2 + x + 1 minimum?,-1,–1/2,½,1,,,
JAMB,Mathematics,1990,"Q
R
S
P
In the diagram above, the area of PQRS is 73.5cm2 and
its height is 10.5cm. find the length of PS if QR is one-
third of PS.",21cm,171/2cm,14cm,101/2cm,,,
JAMB,Mathematics,1990,"The angle of a sector of a circle, radius 10.5cm, is 480.
calculate the perimeter of the sector",8.8cm,25.4cm,25.6cm,"29.8cm
P",,,
JAMB,Mathematics,1990,"S
100
O
R
Q
In the figure above PS = QS and QSR = 1000, find QPR",400,500,800,1000,,,
JAMB,Mathematics,1990,"X
4 cm
5 cm
P
0
3 cm
Q
3 cm
Y
0
Z
In triangle XYZ and XQP, XP = 4cm, XQ= 5cm and PQ =
QY = 3ccm. Find ZY",8cm,6ccm,4cm,3cm,,,
JAMB,Mathematics,1990,"Find the length of a side of a rhombus whose diagonals
are 6cm and 8cm.",8cm,5cm,4cm,3cm,,,
JAMB,Mathematics,1990,"Each of the interior angles of a regular polygon is 1400.
how many sides has the polygon?",9,8,7,5,,,
JAMB,Mathematics,1990,"S
R
81
O
22
O
x
P
T
Q
In the figure above, PQRS is a circle. If PQT and SRT
are straight lines, find the value of x.",590,770,1030,1210,,,
JAMB,Mathematics,1990,"In a regular pentagon, PQRST, PR intersects QS at O.
calculate RQS.",360,720,1080,1440,,,
JAMB,Mathematics,1990,"If cos q = 12/13, find 1 + cot2 q",169/25,25/169,169/144,144/169,,,
JAMB,Mathematics,1990,"X
8 cm
Z
Y
In the figure above, YXZ = 300, XYZ = 1050 and XY =
8cm. Calculate YZ.",162√cm,8√2cm,4√2cm,2√2cm,,,
JAMB,Mathematics,1990,"S
O
6 cm
8 cm
T
11 cm
P
R
Q
In the figure above PQR is a semicircle. Calculate the
area of the shaded region.",1252/7cm2,1492/7cm2,2431/7cm2,2671/2cm2,,,
JAMB,Mathematics,1990,"A cylindrical pipe, made of metal is 3cm, thick if the
internal radius of the pipe is 10cm. Find the volume of
metal used in making 3m of the pipe",153πcm3,207πcm3,"15,300πcm3","20,700πcm3",,,
JAMB,Mathematics,1990,"If the height of two circular cylinders are in the ratio 2:3
and their base radii are in the ratio 9. what is the ratio of
their volume",27:32,27:23,23:32,21:27,,,
JAMB,Mathematics,1990,"4 cm
6 cm
6 cm
Find the curved surface area of the frustrum in the  figure.",16     10cm,20     10,24,,,,
JAMB,Mathematics,1990,"The locus of a point which moves so that it is
equidistant from two intersecting straight lines is the",perpendicular bisector of the two lines,angle bisector of the two lines,bisector of the two lines,line parallel to the two lines,,,
JAMB,Mathematics,1990,"4, 16, 30, 20, 10, 14 and 26 are represented on a pie chart.
Find the sum of the angles of the sectors representing
all numbers equal to or greater than 16.",480,840,920,2760,,,
JAMB,Mathematics,1990,"The mean of ten positive numbers is 16. when another
number is added, the mean becomes 18. find the
eleventh number.",3,16,18,30,,,
JAMB,Mathematics,1990,"Below are the scores of a group of students in a test.
If the average score is 3.5, find the value of x.",1,2,3,4,,,
JAMB,Mathematics,1990,"Two numbers are removed at random from the numbers
1,2,3 and 4. what is the probability that the sum of the
numbers removed is even?",2/3,½,1/3,¼,,,
JAMB,Mathematics,1990,"Find the probability that a number selected at random
from 41 to 56 is a multiple of 9",1/9,2/15,3/16,7/8,,,
JAMB,Mathematics,1991,Simplify 31/3 – 11/4 x 2/3 + 12/5,217/30,39/10,41/10,4 11/36,,,
JAMB,Mathematics,1991,"If 2257 is the result of subtracting 4577 from 7056 in base
n, find n.",8,9,10,11,,,
JAMB,Mathematics,1991,,-3,–3/5,3/5,3,,,
JAMB,Mathematics,1991,Express 62/3 as a decimal correct to 3 significant figures.,20.6,20.667,20.67,20.7,,,
JAMB,Mathematics,1991,"Factory P produces 20,000 bags of cement per day while
factory Q produces 15,000 bags per day. If P reduces
production by 5% and Q increases production by 5%
determine the effective loss in the number of bags
produced per day by the two factories.",250,750,1000,1250,,,
JAMB,Mathematics,1991,"Musa borrows #10.00 at 2% per month interest and
repays #8.00 after 4 months. However much does he
still owe?",#10.80,#10.67,#2.67,,,,
JAMB,Mathematics,1991,"If 3 gallons of spirit containing 20% water are added to
5gallons of another spirit containing 15% water, what
percentage of the mixture is water?",24/5%,167/8%,181/8%,187/8%,,,
JAMB,Mathematics,1991,,,,,,,,
JAMB,Mathematics,1991,,,,,,,,
JAMB,Mathematics,1991,,,,,,,,
JAMB,Mathematics,1991,,,,,,,,
JAMB,Mathematics,1991,Multiply (x2 –3x - + 1)2 by (x - a),x3 – (3 - a)x2 + (1 + 3a)x –1,x3 – (3 - a)x2 + 3ax – a,x3 – (3 - a)x2 + (1 + 3a) – a,x3+ (3 - a)x2+ (1 + 3a) - a,,,
JAMB,Mathematics,1991,"Evaluate  (Xy2 - X2y)
(x2 - xy)
when x = -2 and y = 3",-3,–3/5,3/5,3,,,
JAMB,Mathematics,1991,"A car travels from Calabar to Enugu, a distant of pkm
with an average speed of ukm per hour and continues
to Benin, a distance of qkm, with an average speed of
wkm per hour. Find its average speed from Calabar to
Benin.",(p+q)/(up+wq),u+w,uw(p+q)/(wp+uq),(wp+uq)/(u+wq),,,
JAMB,Mathematics,1991,"If w varies inversely as uv/u + v and is equal to 8 when
u = 2 and v = 6, find a relationship between u, v, w.",upw = 16(u + t),16ur = 3w(u + t),upw = 12(u + t),12upw = u + r,,,
JAMB,Mathematics,1991,If g(x = x2 + 3x ) find g(x + 1) – g(x),(x + 2),2(x + 2),(2x + 1),(x + 4),,,
JAMB,Mathematics,1991,Factorize m3 – m2 – m + 2,(m2 + 1)(m - 2),(m + 1)(m + 1)(m + 2),(m + 1)(m + 1)(m - 2),(m2 + 2)(m - 1),,,
JAMB,Mathematics,1991,Factorize 1 – (a - b)2,(1 – a - b)(1 – a - b),(1 – a + b)(1 + a - b),(1 – a + b)(1 – a + b),(1 – a - b)(1 + a - b),,,
JAMB,Mathematics,1991,Which of the following is a factor of rs + tr – pt –ps?,(p - s),(s - p),(r - p),(r + p),,,
JAMB,Mathematics,1991,"Find the two values of y which satisfy the simultaneous
equation  3x + y = 8
x2 + xy = 6",-1 and 5,–5 and 1,1 and 5,1 and 1,,,
JAMB,Mathematics,1991,"Find the range of values of x which satisfy the inequality
(x/2 + x/3 + x/4) < 1","x < 12/13B.
x < 13",,x < 9,x < 13/12,,,
JAMB,Mathematics,1991,"Find the positive number n, such that thrice it s square
is equal to twelve times the number.",1,2,3,4,,,
JAMB,Mathematics,1991,Solve the equation (x - 2)(x - 3) = 12,"2,3","3,6","–1,6","1,6",,,
JAMB,Mathematics,1991,"Simplify   (√1 + x + √x)
(√ 1 + X - √ x)",1- 2x - 2√x(1 + x),1 +2x +2√x(1+x),√x(1+x),1 + 2x - 2√x (1+x),,,
JAMB,Mathematics,1991,Evaluate x2(x2 - 1)1/2 – (x2 – 1)1/2,"(x2 – 1)1/2B.
(x2 – 1)",,(x2 – 1)-1,(x2 – 1)-1/2,,,
JAMB,Mathematics,1991,"Find the gradient of the line passing through the points
(-2,0) and (0, -4)",2,–4,–2,4,,,
JAMB,Mathematics,1991,"At what value of x is the function y = x2 – 2x – 3
minimum?",1,–1,–4,4,,,
JAMB,Mathematics,1991,"What is the nth term of the progression 27, 9,3,………..?",27(1/3)n – 1,3n + 2,27 + 18(n - 1),27 + 6(n - 1),,,
JAMB,Mathematics,1991,"Find the sum of the 20 term in an arithmetic progression
whose first term is 7 and last term is 117",2480,1240,620,124,,,
JAMB,Mathematics,1991,"O
y
In the figure above, find the value of y",280,1220,1500,1520,,,
JAMB,Mathematics,1991,"The angles of a quadrilateral are 5x – 30, 4x + 60, 60 – x
and 3x + 61. find the smallest of these angles.",5x – 30,4x + 60,60 – x,3x + 61.,,,
JAMB,Mathematics,1991,"The area of a square is 144sqcm. Find the length of its
diagonal",11√3cm,12cm,12√2cm,13cm,,,
JAMB,Mathematics,1991,"One angle of a rhombus is 600. the shorter of the two
diagonals is 8cm long. Find the length of the longer
one",8√3,16/√3,5√3,10/√3,,,
JAMB,Mathematics,1991,"If the exterior angles of a pentagon are x0, (x + 5)0, (x +
10)0, (x + 15)0 and (x + 20)0, find x",1180,720,620,"360
use the figure below to answer questions 35 and 36
T
P
Q
R
M
N",,,
JAMB,Mathematics,1991,"If PM = 5cm, PN = 12cm and PQ = 4.8cm, calculate the
respective lengths of PR and PT in centimeters.","7.3,5.9","7.7,12.5","12.5,7.7","5.9,7.3",,,
JAMB,Mathematics,1991,"If PNR = 1100 and PMQ = 550, find MPQ.",400,300,250,150,,,
JAMB,Mathematics,1991,"152
O
30
O
y
In the figure above, find the value of y",280,1220,1500,1520,,,
JAMB,Mathematics,1991,"P
S
T
68
O
Q
R
In the figure above, PQ = PR = PS and SRTY = 680. find
QPS.",1360,1240,1120,680,,,
JAMB,Mathematics,1991,"A flagstaff stands on the top of a vertical tower. A man
standing 60m  away from the tower observes that the
angles of elevation of the top and bottom of the flagstaff
are 640 and 620 respectively. Find the length of a flagstaff.",60(tan 620 – tan 640),60(cot 640 – cot 620),60(cot 620 – cot 640),60(tan 640 – tan 620),,,
JAMB,Mathematics,1991,Simplify cos2x (sec2x + sec2x tan2x),Tan x,Tan x sec x,Sec2 x,Cosec2 x,,,
JAMB,Mathematics,1991,"If cos x = √a/b, find cosec x.",b,"b
√ b - a
√    a",b,"√  b - a
√  b - a                                    a",,,
JAMB,Mathematics,1991,"From a point Z, 60m, north of X, a man walks 60Ö3m
eastwards to another point Y. find the bearing of y from
x.",0300,0450,0600,0900,,,
JAMB,Mathematics,1991,"A surveyor walks 500m up a hill which slopes at an
angle of 300. calculate the vertical height through which
he rises",250m,500Ö3/3m,250Ö2m,"250Ö3m
4 cm
Q
P",,,
JAMB,Mathematics,1991,"6 cm
8 cm
V
2 cm
S
R
W
In the figure above, PQRS is a square of side 8cm. What
is the area of      UVW?",64sq.cm,54sq.cm,50sq.cm,10sq.cm,,,
JAMB,Mathematics,1991,"Find the total area of the surface of a solid cylinder
whose base radius is 4cm and height is 5cm.",56pcm2,72pcm2,96pcm2,192pcm2,,,
JAMB,Mathematics,1991,"x
a
y
a
Find the volume of the figure above.",pa2/3,pa2y,pa2/3(y + x),(1/3pa2 x + y),,,
JAMB,Mathematics,1991,"3% of a family’s income is spent on electricity. 9% on
food. 20% on transport, 11% on education and 7% on
extended family. The angles subtended at the centre of
the pie chart under education and food are respectively",76.80 and 25.20,10.80 and 224.60,112.40 and 72.00,"39.60 and 212.40
Use the following information to answer question 48
and 49.
No of defective
per box
4      5      6     7    8     9
2      7     17   10    8     6
No . of boxes
Fifty boxes each of 50balls were inspected for the
number which were defective. The following was the
result",,,
JAMB,Mathematics,1991,"The mean and the median of the distribution are
respectively","6.7,6","6.7,6.5","6,6.7","6.5,6.7",,,
JAMB,Mathematics,1991,"Find the percentage of boxes containing at least 5
defective bolts each.",96,94,92,90,,,
JAMB,Mathematics,1991,"A crate of soft drinks contains 10bottles of Coca-cola,
8 of Fanta and 6 of Sprite. If one bottle s selected at
random, what is the probability that it is NOT a Coca
cola bottle?",5/12,1/3,¾,7/1,,,
JAMB,Mathematics,1992,Find n if 34n = 100112,,,,,,,
JAMB,Mathematics,1992,"The radius of a circle is given as 5cm subject to an error
of 0.1cm. what is the percentage error in the area of the
circle.",1/25,¼,4,25,,,
JAMB,Mathematics,1992,Evaluate Logban if b = 1/an,n2,n,1/n,1/n,,,
JAMB,Mathematics,1992,,,,,25,,,
JAMB,Mathematics,1992,,,,,,,,
JAMB,Mathematics,1992,,,,,,,,
JAMB,Mathematics,1992,,,,,,,,
JAMB,Mathematics,1992,,,,,,,,
JAMB,Mathematics,1992,,,18,24,27,,,
JAMB,Mathematics,1992,"Make l the subject of the formula
s = ut + ½ at2",1/a [u± √(u2−2as)],1/a [-u± √(u2 - 2as],1/a [u±√(u2 + 2as),1/a [-u±√(u2 + 2as)],,,
JAMB,Mathematics,1992,Factorize 9p2 – q2 + 6pr – 9r2,(3p – 3q + r)(3p – q – 9r),(6p – 3q + 3r)(3p – q – 4r),(3p – q + 3r)(3p + q – 3r),(3p – q + 3r)(3p – q – 3r),,,
JAMB,Mathematics,1992,Solve the equation y - 11    y + 24 = 0,"8,3","64,9","6,4","9,-8",,,
JAMB,Mathematics,1992,"A man invested a sum of #280.00 partly at 59% and
partly at 4%. If the total interest is #12.80 per annum,
find the amount invested at 5%.",#14.00,#120.00,#140.00,#160.00,,,
JAMB,Mathematics,1992,"If x + 1 is a factor of x3 + 3x2 + kx +4, find the value of k",6,–6,8,–8,,,
JAMB,Mathematics,1992,Resolve (3/x2 + x – 2) into partial fractions,1            -       1,"1          1
x-1                 x+2                     x + 2        x - 1",1     -    1,"1           1
x + 1   x  -   2           x - 2   +  x + 1",,,
JAMB,Mathematics,1992,Find all values of x satisfying the inequality –11≤ 43x ≤ 28,-5 ≤ x   ≤ 18,5  ≤ x  ≤  8,–8 ≤ x ≤  5,"–5 < x  ≤ 8
y
4",,,
JAMB,Mathematics,1992,"3
2
x
0
-3     -2     -1
1        2       3
-1
-2
-3
The sketch above is the curve of y = ax2 + bx + c. find a,
b, and c respectively","1,0,-4","–2,2,-4","0,1,-4","2,-2,-4",,,
JAMB,Mathematics,1992,,,,24,27,,,
JAMB,Mathematics,1992,"What is the nth term of the sequence 2,6,12,20,…?",4n – 2,2(3n - 1),n2 + n,n2 + 3n +2,,,
JAMB,Mathematics,1992,"For an arithmetic sequence, the first term is 2 and the
common difference is 3. find the sum of the fist 11 terms.",,,,,,,
JAMB,Mathematics,1992,"If the binary operation * is defined by m*n = mn + m + n
for any real number m and n, find the identity element
under this operation.",e = 1,e = -1,e = -2,"e = 0
Use the matrices below to answer questions 22 and 23.",,,
JAMB,Mathematics,1992,"When PT is the transpose of P, calculate [PT] when x = 0,
y = 1 and z = 2",48,24,–24,–48,,,
JAMB,Mathematics,1992,"PQ is equivalent to
A
PPT",,PP-T,QP,PP,,,
JAMB,Mathematics,1992,,,,,27,,,
JAMB,Mathematics,1992,,,,,,,,
JAMB,Mathematics,1992,"P
S
R
In the figure above, PQR is a semicircle while PQ and
QR are chords. QS is the perpendicular from Q to the
diameter PR. What is the expression for QS?",QS = PS.SR,QS = √(PS.SR),QS = √2 √(PS.SR),QS = 1/√2√(PS.SR),,,
JAMB,Mathematics,1992,,,,,,,,
JAMB,Mathematics,1992,"F
H
x
K
109
O
109
O
G
M
If in the diagram above, FG is parallel to KM, find the
value of x",750,950,1050,1250,,,
JAMB,Mathematics,1992,"X is a point due east of point Y on a coast Z is another
point on the coast but 6.3km due south of Y. if the
distance ZX is 12km, calculate the bearing of Z from X",2400,2100,15008,600,,,
JAMB,Mathematics,1992,"6 cm
O
6 cm
The above diagram is a circle with centre O. find the
area of the shaded portion.",9πcm2,9(π  -2)cm2,"18πcm2
3D.
36πcm2",,,,
JAMB,Mathematics,1992,"The locus of a point which is equidistant from two
given fixed points is the","perpendicular bisector of the straight line
joining them",parallel line to the straight line joining them,transverse to the straight line joining them,"angle bisector of 900 which the straight line
joining them makes with the horizontal",,,
JAMB,Mathematics,1992,"What is the perpendicular distance of a point (2, 3 )from
the line 2x – 4y + 3 = 0",√5/2,-√5/20,–5/√13,0,,,
JAMB,Mathematics,1992,"Find the equation of the line through (5, 7) parallel to
the line7x + 5y = 12",5x + 7y = 120,7x + 5y = 70,x + y = 7,15x + 17y = 90,,,
JAMB,Mathematics,1992,"Given that q is an acute angle and sin q = m/n, find cot q.",n2 - m2,"(n + m) (n - m)
m                                     m
m",,"n
n2 - m2                              n2 - m2",,,
JAMB,Mathematics,1992,"R
30
O
15
O
X
Z
10 cm
In the figure above, if XZ is 10cm, calculate RY in cm",10,10(1 – 1/Ö3),10(1 - Ö3),10(1 - 1Ö2),,,
JAMB,Mathematics,1992,,,,,"28
Q",,,
JAMB,Mathematics,1992,"If y = x, find d2y/dx2",2 cos x – x sin x,sin x + x cos x,sin x – x cos x,x sin x – 2 cos x,,,
JAMB,Mathematics,1992,"Ice forms on a refrigerator ice-box at the rate of (4 –
0.6t)g per minute after t minute. If initially there are 2g
of ice in the box, find the mass of ice formed in 5 minutes.",19.5,17.0,14.5,12.5,,,
JAMB,Mathematics,1992,"Obtain a maximum value of the function
f(x) = x3 – 12x + 11",-5,–2,5,27,,,
JAMB,Mathematics,1992,,,,36,"28
Q",,,
JAMB,Mathematics,1992,Evaluate the integral   π/4π/12 cos 2x dx,-1/2,–1,½,1,,,
JAMB,Mathematics,1992,"A storekeeper checked his stock of five commodities
and arrived at the following statistics.
Commodity
Quantity
F
G
H
K
M
215
113
108
216
68
What angle will commodity H represent on a pie chart?",2160,1080,680,540,,,
JAMB,Mathematics,1992,"2            4           6          8
x
f
4            y           6          5
If the mean of the above frequency distribution is 5.2,
find y",6.0,5.2,5.0,4.0,,,
JAMB,Mathematics,1992,"0      1   2     3     4     5      6
7     11   6    7      7    5      3
No . of children
No . of families
Find the mode and median respectively of the
distribution above","2,1","1,2","1,5","5,2",,,
JAMB,Mathematics,1992,"If the scores of 3students in a test are 5,6 and 7 find the
standard deviation of their scores",2/3,3/2√3,√ 2/3,√3/2,,,
JAMB,Mathematics,1992,"Sample variance can be defined as
S2 = 1/n      n=1  (x1-x)2 and
S2 =  1      n∑n=11 (x1−x)
(n-1)
Where n is the number of sample observations. There
is no difference practically between the above
definitions when",n  =35,n > 35,n < 35,n = 5,,,
JAMB,Mathematics,1992,"Two perfect dice are throw together. Determine the
probability of obtaining a total score of 8",1/12,5/36,1/8,7/36,,,
JAMB,Mathematics,1992,,,24,–24,–48,,,
JAMB,Mathematics,1992,"Five people are to be arranged in a row for a group
photograph. How many arrangements are there if a
married couple in the group insist on sitting next to
each other?",48,24,20,10,,,
JAMB,Mathematics,1992,"A student has 5 courses to take from Mathematics and
Physics. There are 4 courses in Mathematics and 3 in
Physics which he can choose from at will. In how many
ways can he choose his courses so that he takes exactly
two courses in Physics?",11,12,10,7,,,
JAMB,Mathematics,1993,Change 7110 to base 8,1078,1068,718,178,,,
JAMB,Mathematics,1993,Evaluate 3524/0.05 correct to 3 significant figures.,705,70000,70480,70500,,,
JAMB,Mathematics,1993,"If 9(x-1/2)= 3x2, find the value of x.",½,1,2,3,,,
JAMB,Mathematics,1993,,,,,4(1+x),,,
JAMB,Mathematics,1993,Simplify  1/3-2 – 1/3+2,4,2/3,0,-4,,,
JAMB,Mathematics,1993,"If 2 log3 y+ log3
x2 = 4, then y is","(4-log3
x2)/2","4/log3
x2",2/X,± 9/X,,,
JAMB,Mathematics,1993,"Solve without using tables
log5 (62.5)-log5 (1/2)",3,4,5,,,,
JAMB,Mathematics,1993,,,,,,,,
JAMB,Mathematics,1993,"Y
X
Z
The shaded portion in the venn diagram above is",XÇZ,XcÇYÇZ,XÇYcÇ Z,XÇYÇZc,,,
JAMB,Mathematics,1993,,,,,,,,
JAMB,Mathematics,1993,"Make x the subject of the relation
1+ax/1-ax = p/q",p+q/a(p-q),p-q /a(p+q),p-q/apq,pq/a(p-q),,,
JAMB,Mathematics,1993,,,,,27,,,
JAMB,Mathematics,1993,"Evaluate
(x+1/x+1)2 – (x-1/x-1) 2",4x2,(2/x+2) 2,4,4(1+x),,,
JAMB,Mathematics,1993,"Solve the following simultaneous equations for x.
x2 + y – 5= 0
y – 7x  + 3=0","-2, 4","2, 4","-1, 8","1, -8",,,
JAMB,Mathematics,1993,"Solve the following equation
(3x-2)(5x-4)=(3x-2) 2","-3/2, 1",1,"2/3, 1","2/3, 4/5",,,
JAMB,Mathematics,1993,Q,,,,,,,
JAMB,Mathematics,1993,"If the function f is defined by
f(x+2)=2x2 + 7x – 5, find f(-1)",-10,-8,4,10,,,
JAMB,Mathematics,1993,"Divide the expression
x3 + 7x2 –x –7 by -1 +x2",–x3+7x2-x-7,–x3-7x+7,X-7,X+7,,,
JAMB,Mathematics,1993,"Simplify
1/p-1/q –p/q-q/p",1/p-q,-1/p+q,1/pq,1/pq(p-q),,,
JAMB,Mathematics,1993,"Solve the inequality
y2-3y>18",-2<y<6,y<-3 or y>6,y>-3 or y>6,y<-3 or y<6,,,
JAMB,Mathematics,1993,"If x is negative, what is the range of values of x within
which
x+1/3 > 1/x+3",3<x<4,-4<x<-3,-2<x<-1,-3<x<0,,,
JAMB,Mathematics,1993,"A man’s initial salary is #540.00 a month and increases
after each period of six months by #36.00 a month.
Find his salary in the eighth month of the third year.",#828.00,#756.00,#720.00,#684.00,,,
JAMB,Mathematics,1993,"If k+1, 2k-1,3k+1 are three consecutive terms of a
geometric progression, find the possible values of the
common ratio.","0,8
B
-1, 5/3",,"2, 3","1, -1",,,
JAMB,Mathematics,1993,"A binary operation * is defined on a set of real
numbers by x*y = xy for all real values of x and y, if
x*2 = x, find the possible values of x","0, 1","1, 2","2, 2","0,2",,,
JAMB,Mathematics,1993,"P
Q
R
V
T
U
S
PQRST is a regular pentagon and PQVU is a
rectangle with U and V lying on TS and SR
respectively as shown in the diagram above. Calculate
TUV",180,540,900,1080,,,
JAMB,Mathematics,1993,"A regular polygon has 1500 as the size of each interior
angle. How many sides has the polygon?",12,10,9,8,,,
JAMB,Mathematics,1993,,,,,,,,
JAMB,Mathematics,1993,"P
O
S
Q
T
R
In the diagram above, PQRS is a circle with O as
centre and PQ//RT if RTS = 320 , find PSQ",320,450,580,900,,,
JAMB,Mathematics,1993,,,,,,,,
JAMB,Mathematics,1993,"O
O
x
O
T
2x
O
x
O
P
The figure above represents the graphs of y= x (2-x)
and y = (x-1) (x-3). What are the x-coordinates of p,
q and r respectively?","1,3,2","0,0,0","0,2,3","1,2,3",,,
JAMB,Mathematics,1993,S,,,,,,,
JAMB,Mathematics,1993,"P
9 cm
4 cm
R
Q
S
3 cm
In the diagram above, QPS = SPR, PR= 9cm, PQ=
4cm and QS=3cm. Find SR.",63/4,33/8,43/8,22/3,,,
JAMB,Mathematics,1993,"The three sides of an isosceles triangle are of lengths
x+3, 2x+3, 2x-3 respectively. Calculate x.",0,1,3,"6
34.
S
5 cm
O
Q
2 cm
T",,,
JAMB,Mathematics,1993,"0
R
73
0
T
S
In the diagram above, QP//ST; PQR. = 340 , QRS=
730 and RS = RT. Find SRT",680,1020,1070,"1410
T
U
P",,,
JAMB,Mathematics,1993,"T
U
V
Y
S
R
In the figure above, the area of the square PQRS is
100cm2. If the ratio of the area of the square TUYS
to the area of the square XQVU is 1:16, find YR",6cm,7cm,8cm,9cm,,,
JAMB,Mathematics,1993,"Find the radius of a sphere whose surface area is
154cm2
(    =22/7)",7.00cm,3.50cm,3.00cm,"1.75cm
π",,,
JAMB,Mathematics,1993,"Find the area of the sector of a circle with radius 3m,
if the angle of the sector is 600",4.0m2,4.1m2,4.7m2,5.0m2,,,
JAMB,Mathematics,1993,The angle between latitudes 300S and 130N is,170,330,430,530,,,
JAMB,Mathematics,1993,"If sin θ= cos 0, find 0 between 00  and 3600.","450 ,2250","1350 ,3150","450 ,3150","1350 ,2250",,,
JAMB,Mathematics,1993,"Q
P
H
5
m
30
0
45
0
From the figure above, calculate TH in centimeters.",5/(√3+1),5/√3-1,5/√3,√3/5,,,
JAMB,Mathematics,1993,"If two angles of a triangle are 300 each and the longest
side is 10cm, calculate the length of each of the other
sides.",5cm,4cm,3√3cm,10√3/5cm,,,
JAMB,Mathematics,1993,"Quantities in the proportions 1,4,6,7 are to be
represented in a pie chart. Calculate the angle of the
sector with proportion 7",200,800,1200,1400,,,
JAMB,Mathematics,1993,"The bar chart above shows the distribution of marks
in a class test. How many students took the test?",15,20,25,50,,,
JAMB,Mathematics,1993,"The following marks were obtained by twenty
students in an examination
53 30 70 84 59 43 90 20 78 48
44 60 81 73 50 37 67 68 64 52
Find the number of students who scored at least
50marks",6,10,13,14,,,
JAMB,Mathematics,1993,"Estimate the mode of the frequency distribution
above.",13.2g,15.0g,16.8g,17.5g,,,
JAMB,Mathematics,1993,"The mean of the ages of ten secondary school pupils
is 16 but when the age of their teacher is added to it,
the mean becomes 19. Find the age of the teacher.",27,35,38,49,,,
