exam,subject,year,text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
JAMB,Chemistry,1992,Which of the following is NOT used as raw material in the solvary process?,Ammonia,Sodium chloride,Calcium trioxocarbonate,Sodium trioxocarbonate(V1),,,
JAMB,Chemistry,1992,"Duralumin consists of aluminum, copper,",zinc and gold,lead and manganese,nickel and silver,manganese and magnesium.,,,
JAMB,Chemistry,1992,CaO(s) + H2O(l ) Ca(OH)2(s) H = -65kJ. The process represented by the above equation is known as.,dissolution,slackin,liming,mortaring,,,
JAMB,Chemistry,1992,The carbon atoms in ethane are,sp3 hybridized,sp hybridized,sp2 hybridized,not hybridized.,,,
JAMB,Chemistry,1992,CH3 CH3¯C = CH¯CH 2¯CH¯ CH 3 CH2 CH3 The IUPAC name for the hydrocarbon above is,2-ethyl-5-methylhex-2-ene,"2, 5-dimethylhex-2-ene","3,5-dimethylhept-3-ene","3,6-dimethylhexpt –3-ene",,,
JAMB,Chemistry,1992,Which of the following compounds is a secondary alkanol?,CH3¯ CH 2¯CH¯ CH 3 OH,,CH3 CH2 CH2 CH2 OH,CH3 CH2 OCH2 CH3 CH3 CH3¯ C¯OH CH3,,,
JAMB,Chemistry,1992,Which of the following compounds reacts with sodium metals as well as silver and copper salt.,CH3 Ca = C ¯CH 3 B CH3 CH2 CH2 CH2 CH3,,CH3 Ca CH3,CH3 CH CH CH3,,,
JAMB,Chemistry,1992,Which of the following are isomers?,Ethanol and dimethyl ether,Benzene and methylbenzene,Ethanol and propanone,Trichloromethane and tetrachloromehane,,,
JAMB,Chemistry,1992,The function group present in an treatment with a saturated solution of NaHCO3 is .,hydroxyl group,carbonalkoxyl group,carbonyl group,carboxy group.,,,
JAMB,Chemistry,1992,The characteristic reaction of carbonyl compounds is.,Substitution,Elimination,Addition,Saponificatioon,,,
JAMB,Chemistry,1992,An organic compound containing 40.1% carbon and 6.667% hydrogen has an empirical formula of .,C2H4O2,C2H3O2,CH2O,CH3O,,,
JAMB,Chemistry,1992,Alkanals can be differentiated from alkanones by reaction with.,"2,4-dinitrophenlhydrazine",hydrogen cyanide,sodium hydrogen sulphite,tollen’s reagent.,,,
JAMB,Chemistry,1992,An example of a polysaccharide is,dextrose,mannose,glucose,starch.,,,
JAMB,Chemistry,1993,The dissolution of common salt in water is physical change because,the salt can be obtained by crystallization,the salt can be recovered by the evaporation of water.,Heat is not generated during mixing,The solution will not boil at 100oC,,,
JAMB,Chemistry,1993,Which of the following substances is mixture?,Sulphur powder,Bronze,Distilled water,Ethanol,,,
JAMB,Chemistry,1993,How many moles of oxygen molecules would be produced dfrom the decompostition of 2.5 moles of potassium trioxochlorate (V)?,2.50,3.50,3.75,7.50,,,
JAMB,Chemistry,1993,A balanced chemical equation obeys the law of,Conservation of mass,Definite proportions,Multiple proportions,Conservation of energy,,,
JAMB,Chemistry,1993,"At 25oC and 1 atm, a gas occupies a volume of 1.50 dm3. What volume will it occupy at 100oC at 1 atm?",1.88 dm3,6.00 dm3,18.80 dm3,60.00 dm3,,,
JAMB,Chemistry,1993,A gaseous mixture of 80.0 g of oxygen and 56.0 g of nitrogen has a total pressure of 1.8 atm. The partial pressure of oxygen in the mixture is,0.8 atm,1.0 atm,1.2 atm,"1.4 atm [O = 16, N = 14]",,,
JAMB,Chemistry,1993,Which of the curves above represents the behavior of 1 mole of an ideal gas?,1,11,111,1V,,,
JAMB,Chemistry,1993,"For iodine crystals to sublime on heating, the molecules must acquire energy that is",less than the forces of attraction in the solid,equal to the forces of attraction in the solid,necessary to melt the solid,greater than the forces of attraction in both solid and the liquid phases,,,
JAMB,Chemistry,1993,"An element, E, has the electronic configuration 1s22s22p63s23p3. The reaction of E with a halogen X can give.",EX3 and EX5,EX3 only,EX5 only,EX2 and EX3,,,
JAMB,Chemistry,1993,Two atoms represented as 235 92Uand 238 92U are,isomers,allotropes,isotopes,anomers,,,
JAMB,Chemistry,1993,"As the difference in electronegativity between bonded atoms increase, polarity of the bond",decreases,increases,remains unchanged,reduces to zero.,,,
JAMB,Chemistry,1993,Which group of elements forms hydrides that are pyramidal in structure?,111,1V,V,V1,,,
JAMB,Chemistry,1993,Water has a rather high boiling point despite its low molecular mass because of the presence of,hydrogen bonding,covalent bonding,ionic bonding,metallic bonding,,,
JAMB,Chemistry,1993,Argon is used in gas-filled electric lamps because it helps to,prevent the reduction of the lamp filament,prevent oxidation of lamp filament,make lamp filaments glow brightly,keep the atmosphere in the lamp inert.,,,
JAMB,Chemistry,1993,The air around a petroleum refinery is most likely to contain,CO2 SO3 and N2O,CO2 CO and N2O,SO3 CO and NO2,PH3 H2O and CO2,,,
JAMB,Chemistry,1993,Water can be identified by the use of,an hydrogen copper(11) tetraoxosulphate(1V),an hydrogen sodium trioxocarbonate(1V),potassium heptaoxochromate(vii),copper (11) trioxocarbonate(iv),,,
JAMB,Chemistry,1993,The phenomenon whereby sodium trioxocarbonate (1) decahydrate loses some of its water crystallization on exposure to the atmosphere is known as,deliquescence,hygroscopy,effervescence,efflorescence Chemistry 1993,,,
JAMB,Chemistry,1993,A student prepares 0.5 M solution each of hydrochloric and ethanoic acids and then measured their pH. The result would show that the,pH values are equal,HCl solution has higher pH,Sum of the pH values is 14,Ethanoic acid solution has a higher pH.,,,
JAMB,Chemistry,1993,For which salt in the graph above does the solubility increase most rapidly with rise in temperature,CaSO4,KNO3,NaCl,KCl,,,
JAMB,Chemistry,1993,NH3 + H3O NH4 + H2O. it may be deduced from the reaction above that,a redox reaction has occurred,H3O+ acts as an oxidizing agent,H3O+ acts as an acid,Water acts as an acid,,,
JAMB,Chemistry,1993,4.0 g of sodium hydroxide in 250 cm3 of solution contains,0.40 moles per dm3,0.10 moles per dm3,0.04 moles per dm3,0.02 moles per dm3,,,
JAMB,Chemistry,1993,"During the electrolysis of a salt of metal M, a current of 0.05 A flow for 32 minutes 10 second and deposit 0.325 g of M. What is the charges of the metal ion?",1,2,3,"4 [M = 65,l = 96,500 C per mole of electron]",,,
JAMB,Chemistry,1993,Which of the following reactions occurs at the anode during the electrolysis of a very dilute aqueous solution of sodium chloride?,OH –CH OH,Cl- - e- Cl,OH + Cl- HCl,Na+ + e- Na/Hg amalgam,,,
JAMB,Chemistry,1993,"Half – cell reaction E0 Cu2+(aq) + 2e Cu(s) +0.34V Fe2+(aq) + 2e Fe -0.44V Ba2+(aq) + 2e Ba(s) -2.90V Zn2+(aq) + 2e Zn(s) -0.76V From the data above, it can be deduced that the most powerful reducing agent of the four metals is",Cu,Fe,Ba,Zn,,,
JAMB,Chemistry,1993,"The oxidation states of chlorine in HOCl, HClO3 and HClO4 are respectively","-1, +5 and +7","–1 ,-5 and 7","+1, +3 and +4","+1, +5 and +7",,,
JAMB,Chemistry,1993,A reaction takes place spontaneously if,ÄG = O,ÄS < O and ÄH > O,ÄH < TÄS,ÄG>O,,,
JAMB,Chemistry,1993,"The standard enthalpies of formation of CO2(g), H2O(g) and CO(g) in kJ mol-1 are –394, -242 and –110 respectively. What is the standard enthalpy change for the reaction CO(g) + H2O CO2(g) + H2(g)?",-42 kJ mol-1,+42 kJ mol-1,–262 kJ mol-1,+262 kJ mol-1,,,
JAMB,Chemistry,1993,"10 g of a solid is in equilibrium with its own vapour. When 1 g of a small amount of solid is added, the vapour pressure",remain the same,drops,increase by 1%,increase by 99%,,,
JAMB,Chemistry,1993,"In the diagram above, curve X represents the energy profile for a homogeneous gaseous reaction. Which of the following conditions would produce curve Y for the same reaction?",increase in temperature,increase in the concentration of a rectant,addition of a catalyst,increase in pressure.,,,
JAMB,Chemistry,1993,NaCl(s) + H2SO4(1) HCl(g) + NaHSO4(s). In the reaction above. H2SO4 behaves as,a stron acid,an oxiding agent,a good solvent,a dehydrating agent. Hg,,,
JAMB,Chemistry,1993,"Which of these salts will produce its metal, oxygen and nitrogen(1V) oxide on heating?",Silver trioxonitrate(V),Sodium trioxonitrate (V),Calcium trioxonitrate (V),Lithium trioxonitrate (V),,,
JAMB,Chemistry,1993,"An experiment produces a gaseous mixture of carbon (1V) oxide and carbon(11) Oxide. In order to obtain pure carbon (11) oxide, the gas mixture should be",passed over heated copper(11) oxide,bubbled through concentrated tetraoxosulphate(V1) acid,bubbled through sodium hydroxide solution,bubbled through water.,,,
JAMB,Chemistry,1993,Which of the following is property of ionic chlorides?,They can be decomposed heat.,They react with aqueous AgNO3 to give q white precipitate which is soluble in excess ammonia,They explode when in contact with dry ammonia gas,They react with concentrated tetraoxosulphate (V1) acid to give white fumes of chlorides gas,,,
JAMB,Chemistry,1993,"When dilute aqueous solutions of (11) nitrate and potassium bromide are mixed, a precipitate is observed. The products of this reaction are.",PbO(s) + Br- (aq) + KNO3,Br2 + NO2(g) + PbBr2(s),PbO(s) PbO(s) + K+(aq) + Br(aq) +NO2(g),PbBr2(s) + K+(aq) + NO3(aq),,,
JAMB,Chemistry,1993,Bronze is an alloy will react to,Silver and copper,Silver and gold,Copper and nickel,Copper and zinc,,,
JAMB,Chemistry,1993,Copper metal will react with concentrated trioxonitrate (V) acid to give,Cu(NO3)3 + NO + N2O4 + H2O,Cu(NO3)2 + NO + H2O,CuO +NO2 + H2O,Cu(NO3)2 + NO2 + H2O,,,
JAMB,Chemistry,1993,The active reducing agent in the blast furnace for the extraction of iron is,carbon,limestone,carbon (11) oxide,calcium oxide,,,
JAMB,Chemistry,1993,Al2O3(s) + 3H2SO4(aq)=Al2(SO4)3(aq) + 3H2O(1) Al2O3(s) + 2NaOH(aq) + 3H2O (1) ’! 2NaAl(OH)4(aq). We can conclude from the equations above that Al2O3(s) is,an acidic oxide,an amphoteric oxide,a basic oxide,a neutral oxide,,,
JAMB,Chemistry,1993,H H2N CH C OH The two functional groups in the above compound are. A alcohol and amine,,acid and amine,aldehyde and acid,ketone and mine,,,
JAMB,Chemistry,1993,The fraction of crude oil used as jet fule is,refinery gas,diesel oil,kerosene,gasoline,,,
JAMB,Chemistry,1993,CH3CHCH2CHCH2CH3 CH3 CH3. The IUPAC nomenclature for the compound above is.,dimethylhexane,"3,5 dimethlpentane","1,1 dimethyl , 3 methylpentane","2,4 dimethylhexane.",,,
JAMB,Chemistry,1993,It is not desirable to use lead tetraethyl as an anti- knock agent because,it is expensive,of pollution effects from the exhaust fumes,it lowers the octane rating of petrol,it is explosive.,,,
JAMB,Chemistry,1993,The carbon atoms on ethane are,sp2 hybridized,sp3 hybridized,sp2d hybridized,sp hybridized.,,,
JAMB,Chemistry,1993,Catalytic hydrogenation of benzene produces,an aromatic hydrocarbon,margarine,cyclohexane,T,,,
JAMB,Chemistry,1993,O O CH3 C-OCH2CH2 and CH3CH2CH2 C-OH are,isomers,esters,carboxylic acids,polymers.,,,
JAMB,Chemistry,1993,Palm wine turns sour with time because.,the sugar content is converted into alcohol,the carbon(1V) oxide formed during the fermentation process has a sour taste,it is commonly adulterated by the tappers and sellers,microbial activity results in the production of organic acids within it.,,,
JAMB,Chemistry,1994,Which of the represents Saponification?,reaction of carboxylic acids with sodium hydroxide,reaction of Alkanoates with acids,reaction of carboxylic acids with sodium alcohols,reaction of Alkanoates with sodium hydroxide.,,,
JAMB,Chemistry,1994,The confirmatory test for Alkanoic acids in organic qualitative analysis is the,turning of wet blue litmus paper red,reaction with alkanols to form esters,reaction with sodium hydroxide to foem salt and water,reaction with aqueous Na2CO3 to liberate a gas which turns lime water milky. Chemistry 1994,,,
JAMB,Chemistry,1994,"A mixture of sand, ammonium chloride and sodium chloride is best separated by",sublimation followed by addition of water and filtration,sublimation followed by addtion of water and evaporation,addition of water followed by filtration and sublimation,addition odf water followed by crystallization and sublimation.,,,
JAMB,Chemistry,1994,A pure solid usually melts,25 cm3 of methane,40 cm3 of hydrogen,50 cm 3 of ammonia,100 cm3 of chlorine,,,
JAMB,Chemistry,1994,8 g CH4 occupies 11.2dm3 at s.t.p. What volume would 22 g of CH3CH2CH occupy under the sme condition?,3.7 dm3,11.2 dm3,22.4 dm3,"33.6 dm3 [ C= 12, H =1]",,,
JAMB,Chemistry,1994,To what temperature must a gas 273 K be heated in order to double both its volume and pressure?,298 K,546 K,819K,1092 K,,,
JAMB,Chemistry,1994,"For a gas, the relative molecular mass is equal to 2Y. What is Y?",The mass of the gas,The vapour density of the gas,The volume of the gas,The temperature of the gas,,,
JAMB,Chemistry,1994,"The densities of two gases, X and Y are 0.5 g dm-3 and 2.0 g dm-3 respectively. What is the rate of diffusion of X relative to Y?",0.1,0.5,2.0,4.0,,,
JAMB,Chemistry,1994,An increase in temperature curves causes an increase in the pressure of a gas because,it decreases the number of Collision between the molecules,the molecules of the gas bombard the walls of the container more frequently,it increase the number of Collision between the molecules,it causes the molecules to combine,,,
JAMB,Chemistry,1994,The shape of ammonia molecules is,trigonal planar,octahedral,square planar,tetrahedral.,,,
JAMB,Chemistry,1994,The number of electrons in the valence shell of an element of atomic number 14 is,1,2,3,4,,,
JAMB,Chemistry,1994,Which of the following physical properties decreases down a group ion the periodic table?,Mangnesium,Helium,Chlorine,Neon,,,
JAMB,Chemistry,1994,"Elements X, Y and Z belongs to groups 1,V and V11 respectively. Which of the following is TRUE about the bond types of XZ and YZ",Both are electrovalent,Both are covalent,XY is electrovalent and YZ3 is covalent,XZ is covalent and YZ3 is electrovalent.,,,
JAMB,Chemistry,1994,Which of the following atoms represents deuterium? ‘ No of No of No of protons neutrons electrons,1 0 0,1 0 1,1 1 1,1 2 1,,,
JAMB,Chemistry,1994,The set-up above would be useful for determining the amount of,Oxygen in air,Water vapour in air,CO2 in air,Argon in air.,,,
JAMB,Chemistry,1994,A solid that absorbs water from the atmosphere and forms an aqueous solution is,hydrophilic,efflorescent,deliquescent,hygroscopic,,,
JAMB,Chemistry,1994,A major effect of oil pollution in coastal water is the,destruction of marine life,desalination of water,increase in the acidity of the water,detoxification of the water.,,,
JAMB,Chemistry,1994,Sodium chloride has no solubility product value because of its.,saline nature,high solubility,low solubility,insolubility,,,
JAMB,Chemistry,1994,The solubility in moles per dm3 of 20.2g of potassium trioxonitrate (V) dissolved in 100g of water at room temperature is,0.10,0.20,1.00,"2.00 [K = 39, O = 16, N = 14]",,,
JAMB,Chemistry,1994,A few drops of concentrated PCl are added to about 10cm3 of a solution of pH 3.4. The pH of the resulting mixture is,less than 3.4,greater than 3.4,unaltered,the same as that of pure water,,,
JAMB,Chemistry,1994,Which of the following compounds is a base?,CO2,CaO,H3PO3,CH3COOH,,,
JAMB,Chemistry,1994,20cm3 of a 2.0 M solution of ethanoic acid was added to excess of 0.05 M sodium hydroxide. The mass of the salt produced is,2.50 g,2.73 g,3.28 g,,,,
JAMB,Chemistry,1994,What volume of oxygen measured at s.t.p would be liberated on electrolysis by 9650 coulombs of electricity?,22.4 dm3,11.2 dm3,1.12 dm3,"0.560 dm3 [Molar Volume of gas = 22.4 dm3, F = 96,500 C mol-1]",,,
JAMB,Chemistry,1994,Crude copper could be purified by the electrolysis of concentrated copper911) chloride if the crude copper is,made both the anode and the cathode,made the cathode,made the anode,dissolved in the solution.,,,
JAMB,Chemistry,1994,"H-(s) + H2O(1) H2(g) + OH-(aq). From the equation above, it can be inferred that the",-100 kJ mol-1,+100 kJ mmol-1,+50kJ mol-1,–50 kJ mol-1,,,
JAMB,Chemistry,1994,An anhydride is an oxide of a non-metal.,Which will not dissolve in water,whose solution water has pH greater than7,whose solution in water has a pH less than 7,whose solution in ware has a pH of 7,,,
JAMB,Chemistry,1994,MnO4(aq) + 8H +(aq) + Fe2+(aq) Mn2+(aq) +5Fe3+ + 4H2O(1). The oxidation number of manganese in the above reaction change from,+7 to +2,+6 to +2,+5 to +2,+4 to +2,,,
JAMB,Chemistry,1994,"In the diagram above, the activation energy is represented by",y-x,x,x-z,y,,,
JAMB,Chemistry,1994,Which of the following is TRUE of Le Chatelier’s principle for an exothermic reaction?,Increase in temperature will cause an increase in equilibrium constant,Increase in temperature will cause a decrease in the equilibrium constant,Addition of catalyst will cause a decrease in the equilibrium constant.,,,,
JAMB,Chemistry,1994,Which of the following are produced when ammonium trioxonirate(V) crystals are cautiously heated in a hard glass round bottomed flask?,N2O and steam,NO2 and ammonia,N2O4 and NO2,NO and NO2,,,
JAMB,Chemistry,1994,"2HCl(aq) + CaCO3(s) CaCl2(aq) + H2O(10 + CO2g). From the reaction above, which of the following curves represents the consumption of calcium trioxocarbonate(lV) as dilute HCl is added to it?",L,M,N,P,,,
JAMB,Chemistry,1994,"In the diagram above, R is a mixture of",potassium tetraoxochlorate(Vii) and concentrated H2SO4,potassium tetraoxomanganate (vii) and concentrated HCl,manganese(1V) oxide and concentrated HCl,manganese (1V) oxide and concentrated HCl,,,
JAMB,Chemistry,1994,Which of these metals CANNOT replace hydrogen from alkaline solutions?,Aluminium,Zinc,Tin,Iron,,,
JAMB,Chemistry,1994,Clothes should be properly rinsed with water after bleaching because,the bleach decolourizes the clothes,chlorine reacts with fabrics during bleaching,the clothes are sterilized during bleaching,hydrogen chloride solution is produced during bleaching.,,,
JAMB,Chemistry,1994,Which of these solutions will give a white precipate with a solution of barium chloride acidified with hydrochloride acid?,Sodium trioxocarbonate(1V),Sodium tetraoxosulphate,Sodium trioxosulphate (1V),Sodium sulphides,,,
JAMB,Chemistry,1994,SO3 is NOT directly dissolved in water in the preparation of H2SO4 by the contact process because.,the reaction between SO3 and water is violently exotheremic,acid is usually added to water and never water to acid,SO3 is an acid not dissolve in water readily,SO3 is an acid gas.,,,
JAMB,Chemistry,1994,"In an electrolytic set-up to protect iron from corrosion, the iron is",made the cathode,made the anode,used with a metal of lower electropositive potential,initially coated with tin,,,
JAMB,Chemistry,1994,Which of the following is NOT true of metals?,They are good conductors of electricity,They ionize by electron loss,Their oxides are acidic,They have high melting points.,,,
JAMB,Chemistry,1994,"Which of the following is the correct order of decreasing activity of the metal Fe, Ca, Al and Na?",Fe > Ca > Al > Na,Na > Ca > Al > Fe,Al > Fe > Na > Ca,Ca > Na > Fe > Al.,,,
JAMB,Chemistry,1994,H CH3 H H H¯C ¯ C¯ C P- C H CH3 H The IUPAC name of the compound above is,"2,2-dimethyl but-1-yne","2,2-dimethyl but-1-ene","3,3-dimethyl but-1-ene","3,3-dimethyl but-1-yne",,,
JAMB,Chemistry,1994,"When sodium is added to ethanol, the products are",sodium hydroxide and water,sodium hydroxide and hydrogen,sodium ethnocide and water,sodium ethnocide and hydrogen.,,,
JAMB,Chemistry,1994,The general formula of alkanones is,RCHO,R2CO,RCOOH,RCOOR,,,
JAMB,Chemistry,1994,When sodium ethanoate is treated with a few drops of concentrated tetraoxosulphate(V1) acid one of the products is,CH3COOH,CH3COOH3,CH3COOC2H5,C2H4COOCH,,,
JAMB,Chemistry,1994,"One mole of a hydrocarbon contains 48 g of carbon. If its vapour density is 28, the hydrocarbon is",hydrolysis,double decomposition,dehydration,pyrolysis,,,
JAMB,Chemistry,1994,The caustic soda solution in the conical flask serves to,dry ethene,remove carbon (1V) oxide from ethene,remove carbon (11) oxide from ethene,remove sulphur (1V0 oxide from ethene.,,,
JAMB,Chemistry,1994,Which of the following orbital of carbon are mixed with hydrogen in methane?,1s and 2p,1s and 2s,2s and 2p,2s and 3p,,,
JAMB,Chemistry,1994,Which of the following reagents will confirm the presence of instaurations in a compound?,Fehling’s solution,Bromine water,Tollen’s reagent,Benedict’s solution,,,
JAMB,Chemistry,1995,Chromatography is used to separate components of mixtures which differ in their rates of,diffusion,migration C reaction,,sedimentation.,,,
JAMB,Chemistry,1995,Which of the following is an example of chemical change?,Dissolution of salt in water.,Rusting of iron,Melting of ice.,Separating a mixture by distillation.,,,
JAMB,Chemistry,1995,The number of hydrogen ions in 4.9 g of tetraoxosulphate (VI) acids is,3.01 x 1022,6.02 x 1022,3.01 x 1023,"6.02 x 1022. (S = 32, O = 16, H =1, NA = 6.02 x 1023).",,,
JAMB,Chemistry,1995,What volume of oxygen will remain after reacting 8 cm3 of hydrogen with 20 cm3 of oxygen?,10 cm3,12 cm3,14 cm3,16 cm3.,,,
JAMB,Chemistry,1995,A gas sample with initial volume of 3.25 dm3 is heated and allowed to expand to 9.75 dm3 is heated and allowed to expand to 9.75 dm3 at constant pressure. What is the ratio of the final absolute temperature to the initial absolute temperature?,3:1,5:2,5:4,8:3,,,
JAMB,Chemistry,1995,"Two cylinders A and B each contains 30 cm3 of oxygen and nitrogen respectively at the same temperature and pressure. If there are 5.0 moles of nitrogen, then the mass of oxygen is",3.2 g,6.4g,80.0g,160.0g.,,,
JAMB,Chemistry,1995,A liquid begins to boil when,its vapour pressure is equal to vapour pressure of its solid at the given temperature,molecules start escaping from its surface,its vapour pressure equals the atmosheric pressure,its volume is slightly increased.,,,
JAMB,Chemistry,1995,"A particle that contains 8 protons, 9 neutrons and 7 electrons could be written as",16 8O,17 8O+,17 9O+,17 8O. Use the section of the periodic table below to answer questions 9 and 10. 1 2L 3G X 5 6 7 8J 9E 10 11 12 M 13 R 14 15 16 T 17 18,,,
JAMB,Chemistry,1995,Which of the letters indicate an alkali metal and a noble gas respectively?,M and,G and,R and L.,G and L.,,,
JAMB,Chemistry,1995,Which letter represents a non-metal that is a solid at room temperature?,T,R.,J.,X.,,,
JAMB,Chemistry,1995,"In the oil drop experiment, Milikan determined the",charge to mass ratio of the electron,mass of the electron,charge of the electron,mass of the proton.,,,
JAMB,Chemistry,1995,The stability of ionic solids is generally due to the,negative electron affinity of most atoms,crystal lattice forces,electron pair sharing,positive ionization potentials.,,,
JAMB,Chemistry,1995,Which of the following statements is FALSE about isotopes of the same element?,They have the same number of electrons in their outermost shells.,they have different atomic masses.,They have the same atomic number and the same number of electrons.,they have the same atomic number but different number of electrons.,,,
JAMB,Chemistry,1995,Helium is often used in observation balloons because it is,light and combustible,light and non-combustible,heavy and combustible,heavy and non-combustible.,,,
JAMB,Chemistry,1995,"When plastic and packaging materials made from chloromethane are burnt in the open, the mixture of gases released into the atmosphere is most likely to contain",ethane,chlorine,hydrogen chlorine,ethane.,,,
JAMB,Chemistry,1995,Deliquescent substances are also,efflorescent,anhydrous,hydroscopic,insoluble.,,,
JAMB,Chemistry,1995,The difference between colloids and suspensions is brought out clearly by the fact that while colloids,"do not scatter light, suspensions cannot be so separated","can be separated by filteration, suspension cannot be separated","can be separated by a membrane, suspensions cannot","do not settle out on standing, suspensions do.",,,
JAMB,Chemistry,1995,"In general, an increase in temperatue increases the solubility of a solute in water because",more solute molecules collide with each other,most solutes Chemistry 1995,,,,,
JAMB,Chemistry,1995,Neutralization involves a reaction between H3O+ and,CI-,OH-,NO3 -,CO3 2-.,,,
JAMB,Chemistry,1995,Which of the following solutions will have a pH < 7?,Na2SO4(aq),NaCI(aq),Na2CO3(aq),NH4CI(aq).,,,
JAMB,Chemistry,1995,What is the pH of a 2.50 x 10-5 M solution of sodium hydroxide?,3.6,5.0,9.4,12.0.,,,
JAMB,Chemistry,1995,The graph above shows the pH changes for the titration of a,strong acid versus strong base,weak acid versus strong base,strong acid versus weak base.,weak acid versus weak base.,,,
JAMB,Chemistry,1995,"In the process of silver-plating a metal M, the metal M is the",anode and a direct current is used,cathode and an alternating current is used,anode and an alternating current is used.,cathode and a direct current is used.,,,
JAMB,Chemistry,1995,How many moles of copper would be deposited by passing 3F of electricity through a solution of copper (II) tetraoxosulphate (VI)?,0.5,1.0,1.5,3.0 (F = 96 500 C mol-1).,,,
JAMB,Chemistry,1995,2Cl-(aq) ’!CI2(g) = 2e- (aq). The above half-cell reaction occurring at the anode during the electrolysis of dilute ZnCI2 solution is,ionization,oxidation,reduction.,recombination.,,,
JAMB,Chemistry,1995,Which of the following is a redox reaction?,KCI(ag) + H2SO4(aq) KHSO4(aq) + HCI(aq),2FeBr2(ag) + Br2( !2FeBr3(aq),AgNO3(ag) + FeCI3 !3AgCl(aq) + CO Fe(NO3)3(aq),H2CO3(aq) H2O(l) + CO2(g).,,,
JAMB,Chemistry,1995,Cr2O7 2- (aq) + 14H+ (ag) + 6I- (aq) ’! 2Cr3+ (ag) + 3I2(g) + 7H2O(1)+. The change in the oxidation number of oxygen in the equation above is,O.,1,2,7.,,,
JAMB,Chemistry,1995,"If an equilibrium reaction has “H < O, the reaction will proceed favourably in the forward reaction at",low temperature,high temperatures,all temperatures,all pressures.,,,
JAMB,Chemistry,1995,Which of the following processes lead to increase in entrophy?,mixing a sample of NaCl and sand,Condensation of water vapour.,Boiling a sampled of water,Cooling a saturated solution.,,,
JAMB,Chemistry,1995,Which of the following equibrai is shifted to the right as a result of an increase in pressure?,H2(g) + I2(g) 2H(g),2N2O2(g) N2O4(g),PCl5(g) PCl3(g) + Cl2(g),2O3(g) 3O2(g) .,,,
JAMB,Chemistry,1995,The arrangement above can be used for the collection of,sulphur (IV) oxide,ammonia,nitrogen,hydrogen chloride.,,,
JAMB,Chemistry,1995,The activation energy of the uncatalysed reaction is,x,x + y,x- y,y,,,
JAMB,Chemistry,1995,It can be deduced that the rate of the reaction,for path I is higher than path II,for path II is higher than path I,is the same for both paths at all temperatures,depends on the values of both x and y at all pressures.,,,
JAMB,Chemistry,1995,"In the industrial production of hydrogen from natural gas, carbon (IV) oxide produced along with the hydrogen is removed by",washing under pressure,passing the mixture into the lime water,using ammoniacal copper (I) chloride,drying over phosphorus (V) oxide.,,,
JAMB,Chemistry,1995,Sulpur exists in six forms in the solid state. This property is known as,isomerism,allotrophy,isotopy,isomorphism.,,,
JAMB,Chemistry,1995,A gas that will turn orange potassium heptaoxodichromate (VI) solution to clear green is,sulpur (VI) oxide,hydrogen sulphide,sulpur (IV) oxide,hydrogen Chloride.,,,
JAMB,Chemistry,1995,Which of the following ions will give a white precipitate with aqueous NaOH and soluble in excess of the base?,Ca2+,Mg2,Zn2+,Cu2+. 14 12 10 8 6 25VOL OF BASE,,,
JAMB,Chemistry,1997,"In the extraction of iron in the blast furnace, limestone is used to",release CO2 for the reaction,reduce the iron,Increase in the strenght of Iron,remove impurities.,,,
JAMB,Chemistry,1997,Which of the following compound will impart a brick- red colour to a non-luminous Busen flame?,are of low melting and boiling points,have weak metallic bonding,conduct electricity and heat,are very reactive.,,,
JAMB,Chemistry,1997,CH3COOH + CH3CH2OH Conc H 2 SO X + Y. X and Y in the reaction of above are respectively,an addition reaction,a substitution reaction,chlorination reaction,a condensation reaction.,,,
JAMB,Chemistry,1997,CH3 – CH –CH = CH –CH3 CH3. The IUPAC nomenclature for the compound above is,1.1-dimenthyilbut –ene,2-methlypnet 3 –ene,"4,4 –dimethy –1but –2 –ene",4 –methylpent –2 –ene .,,,
JAMB,Chemistry,1997,Which of the following pairs has compounds that are isomers?,propanal and propanone,ethanoic acid and ethylmethanoate,"ethanoic acid and thane –1 ,2 –diol","2 –methylbutnae and 2,2 –dimethylbutane",,,
JAMB,Chemistry,1997,Aromatic and aliphatic hydrocarbons can be distinguished from each other by the,action of bromine,use of polymerization reaction.,Action of heat,Use of oxidation reaction,,,
JAMB,Chemistry,1997,The role of sodium chloride in the preparation of soap is to,purify the soap,separate the soap from glycerol,accelerate the decomposition of the fat or oil,react with glycerol. O CH3CH2=CH2- C - H,,,
JAMB,Chemistry,1997,The functional group represented in the compound above is,alkanol,alkanal,alkanone,alkanoate,,,
JAMB,Chemistry,1997,"CxHy + 4O2 3CO2 + 2H2O. The hydrocarbon, Cx Hy in the reaction above is",propane,propene,propyne,propanone.,,,
JAMB,Chemistry,1997,An example of a secondary amine is,propylene,di-butylamine C . methylamine,,trimethylamine.,,,
JAMB,Chemistry,1997,The relatively high boiling points of alkanol are due to,ionic bonding,aromatic character,covalent bonding,hydrogen bonding. Chemistry 1997,,,
JAMB,Chemistry,1997,2.85 g of an oxide of copper gave 2.52g of copper on reduction and 1.90 g of another oxide gave 1.52 g of copper on reduction. The data above illustrates the law of,11%,31%,35%,69%,,,
